,Month,Temperature (F),Humitdity (%),Snowfall Depth (in),Wind Speed (MPH),Precipitation (in),Max Temperature (F),Max Wind Speed (MPH)
0,2020-02,30.2,44.1,0.0,11.0,0.0,34.6,16.4
1,2020-03,34.1,47.2,0.0,7.3,0.0,43.7,13.3
2,2020-03,47.8,56.0,0.0,6.7,0.0,57.5,10.0
3,2020-03,52.0,79.9,0.0,6.2,0.23,57.5,11.9
4,2020-03,49.9,50.3,0.0,12.4,0.0,56.4,17.9
5,2020-03,44.5,53.2,0.0,7.2,0.0,52.3,12.3
6,2020-03,40.2,83.7,0.0,7.0,0.24,44.2,11.0
7,2020-03,40.4,47.8,0.0,10.2,0.0,47.3,15.1
8,2020-03,47.1,32.7,0.0,6.6,0.0,59.7,10.0
9,2020-03,57.6,32.6,0.0,7.2,0.0,72.0,11.5
10,2020-03,59.4,56.2,0.0,8.9,0.0,65.1,14.6
11,2020-03,50.0,47.2,0.0,4.9,0.0,56.0,12.6
12,2020-03,45.5,72.6,0.0,5.9,0.02,48.9,9.0
13,2020-03,56.1,64.7,0.0,10.8,0.21,69.9,17.7
14,2020-03,48.1,39.2,0.0,9.1,0.0,55.5,12.7
15,2020-03,46.1,39.4,0.0,6.1,0.0,53.4,8.8
16,2020-03,38.8,54.8,0.0,7.9,0.0,43.8,10.3
17,2020-03,47.3,76.3,0.0,5.5,0.23,54.2,9.9
18,2020-03,46.4,53.2,0.0,5.4,0.01,52.4,8.5
19,2020-03,46.8,86.2,0.0,5.6,0.67,51.7,10.4
20,2020-03,59.6,75.5,0.0,6.4,0.0,75.8,12.1
21,2020-03,46.7,42.9,0.0,9.1,0.0,59.0,14.1
22,2020-03,37.4,48.3,0.0,8.1,0.0,43.1,10.9
23,2020-03,37.6,85.9,0.1,9.9,0.86,40.6,12.7
24,2020-03,44.8,67.9,0.0,6.1,0.0,53.9,10.2
25,2020-03,42.2,76.2,0.0,8.8,0.01,44.7,14.7
26,2020-03,46.5,66.7,0.0,5.3,0.0,58.0,9.8
27,2020-03,57.6,49.2,0.0,5.1,0.0,67.4,9.8
28,2020-03,47.1,72.2,0.0,7.1,0.34,51.6,10.5
29,2020-03,45.2,96.0,0.0,10.2,0.01,47.0,14.3
30,2020-03,46.4,87.2,0.0,4.1,0.06,50.0,6.4
31,2020-03,43.4,79.2,0.0,5.4,0.03,47.3,8.2
32,2020-03,43.4,79.2,0.0,5.4,0.03,47.3,8.2
33,2020-04,46.2,55.0,0.0,8.2,0.0,54.2,11.6
34,2020-04,48.6,49.0,0.0,13.1,0.0,57.4,17.6
35,2020-04,49.3,72.2,0.0,11.8,0.08,51.9,15.5
36,2020-04,51.1,73.3,0.0,5.3,0.0,60.2,8.9
37,2020-04,52.9,76.1,0.0,3.1,0.0,62.8,7.6
38,2020-04,56.5,47.3,0.0,5.9,0.07,66.4,10.6
39,2020-04,57.0,42.2,0.0,5.4,0.0,65.1,12.5
40,2020-04,55.9,75.3,0.0,5.3,0.19,64.1,8.3
41,2020-04,50.4,69.4,0.0,9.2,0.1,58.4,21.3
42,2020-04,43.2,56.1,0.0,14.0,0.01,47.3,21.2
43,2020-04,46.5,38.1,0.0,9.2,0.0,54.5,13.7
44,2020-04,52.8,56.5,0.0,6.2,0.0,62.0,11.7
45,2020-04,58.8,84.9,0.0,13.6,1.45,66.4,23.3
46,2020-04,51.8,47.3,0.0,8.0,0.0,58.5,12.6
47,2020-04,47.2,41.9,0.0,8.2,0.0,52.5,11.4
48,2020-04,43.6,44.8,0.0,10.9,0.0,47.8,16.1
49,2020-04,42.7,55.2,0.0,6.7,0.08,50.0,11.4
50,2020-04,43.4,78.8,0.0,6.7,0.22,46.0,10.9
51,2020-04,51.5,48.0,0.0,9.1,0.0,61.3,14.4
52,2020-04,51.4,49.0,0.0,5.6,0.0,55.1,9.6
53,2020-04,48.5,69.6,0.0,9.7,0.15,58.6,17.9
54,2020-04,43.2,34.8,0.0,10.8,0.0,51.2,16.3
55,2020-04,44.3,48.2,0.0,4.0,0.14,50.7,7.5
56,2020-04,46.2,92.0,0.0,6.9,0.43,49.4,11.0
57,2020-04,52.5,63.4,0.0,4.3,0.0,62.9,11.6
58,2020-04,46.8,84.0,0.0,10.0,0.15,49.6,17.4
59,2020-04,44.2,77.0,0.0,9.6,0.0,49.2,13.4
60,2020-04,52.5,56.7,0.0,5.5,0.0,66.0,9.0
61,2020-04,50.6,78.1,0.0,8.9,0.01,56.2,12.3
62,2020-04,55.0,90.8,0.0,13.4,0.49,60.0,24.0
63,2020-04,55.0,90.8,0.0,13.4,0.49,60.0,24.0
64,2020-05,59.0,81.2,0.0,5.6,0.15,65.4,12.1
65,2020-05,64.1,40.2,0.0,9.1,0.0,73.9,14.3
66,2020-05,68.8,54.3,0.0,7.0,0.07,80.9,10.6
67,2020-05,61.8,45.3,0.0,10.2,0.0,71.9,20.5
68,2020-05,54.1,37.1,0.0,6.6,0.0,63.4,10.6
69,2020-05,48.8,72.5,0.0,6.5,0.12,51.0,10.7
70,2020-05,57.3,41.8,0.0,8.4,0.0,66.7,12.6
71,2020-05,47.5,64.7,0.0,5.4,0.42,53.6,16.4
72,2020-05,40.3,51.8,0.0,13.7,0.02,46.5,18.7
73,2020-05,52.5,38.7,0.0,11.1,0.0,63.7,15.9
74,2020-05,51.7,65.8,0.0,7.9,0.06,59.5,15.5
75,2020-05,51.4,40.8,0.0,11.0,0.0,59.6,16.1
76,2020-05,52.3,41.3,0.0,6.2,0.0,63.5,11.4
77,2020-05,57.9,50.1,0.0,5.0,0.0,64.3,9.8
78,2020-05,72.8,63.3,0.0,7.2,0.07,85.3,12.4
79,2020-05,69.4,56.9,0.0,6.8,0.0,77.4,11.2
80,2020-05,59.8,61.5,0.0,6.7,0.0,67.0,11.1
81,2020-05,60.8,62.8,0.0,7.4,0.0,68.9,11.9
82,2020-05,59.4,46.2,0.0,10.7,0.0,66.6,19.2
83,2020-05,55.8,49.7,0.0,7.9,0.0,64.4,13.3
84,2020-05,56.2,68.9,0.0,4.8,0.0,65.5,9.9
85,2020-05,64.8,76.9,0.0,4.3,0.04,75.3,10.0
86,2020-05,61.4,88.1,0.0,6.7,0.64,68.0,15.6
87,2020-05,59.3,69.4,0.0,6.8,0.0,67.9,10.5
88,2020-05,62.0,81.5,0.0,4.9,0.0,70.8,7.6
89,2020-05,65.6,80.5,0.0,4.7,0.0,75.7,9.1
90,2020-05,66.7,82.4,0.0,5.1,0.0,77.6,9.4
91,2020-05,68.9,88.2,0.0,7.0,0.0,76.1,11.8
92,2020-05,72.8,82.2,0.0,6.7,0.13,81.1,11.6
93,2020-05,73.9,56.1,0.0,7.6,0.04,82.3,11.4
94,2020-05,62.9,40.3,0.0,10.5,0.0,69.9,14.8
95,2020-05,62.9,40.3,0.0,10.5,0.0,69.9,14.8
96,2020-06,61.6,42.7,0.0,6.4,0.0,70.8,11.4
97,2020-06,66.6,49.1,0.0,5.8,0.01,73.6,10.6
98,2020-06,71.5,75.1,0.0,6.1,0.49,81.5,10.8
99,2020-06,76.3,64.2,0.0,5.1,0.09,86.2,9.4
100,2020-06,72.8,86.9,0.0,4.4,0.38,79.9,7.0
101,2020-06,77.7,63.2,0.0,5.9,0.09,88.0,11.9
102,2020-06,70.4,45.6,0.0,8.4,0.0,77.2,13.9
103,2020-06,70.5,45.8,0.0,4.8,0.0,80.5,8.6
104,2020-06,78.5,48.0,0.0,5.9,0.01,89.2,11.2
105,2020-06,76.1,68.2,0.0,7.5,0.0,82.7,12.5
106,2020-06,74.6,83.8,0.0,6.9,0.08,82.5,10.8
107,2020-06,77.8,47.8,0.0,6.3,0.01,85.8,9.8
108,2020-06,67.3,42.6,0.0,7.8,0.0,74.8,11.1
109,2020-06,64.0,51.7,0.0,4.8,0.0,73.4,8.8
110,2020-06,66.3,59.2,0.0,5.8,0.0,74.9,9.8
111,2020-06,68.5,57.8,0.0,5.8,0.0,76.9,11.2
112,2020-06,68.9,70.9,0.0,6.4,0.0,77.2,11.2
113,2020-06,70.3,84.1,0.0,4.8,0.0,76.0,7.4
114,2020-06,73.7,74.3,0.0,5.1,0.0,81.6,10.7
115,2020-06,76.4,69.8,0.0,4.3,0.01,84.8,11.0
116,2020-06,77.4,68.9,0.0,4.8,0.0,85.3,9.0
117,2020-06,80.8,63.7,0.0,5.5,0.0,89.4,11.2
118,2020-06,78.6,71.1,0.0,6.3,0.0,85.1,10.7
119,2020-06,79.9,55.5,0.0,7.3,0.0,86.2,11.8
120,2020-06,77.5,49.8,0.0,5.0,0.0,85.7,10.8
121,2020-06,78.6,50.7,0.0,5.2,0.0,86.6,11.1
122,2020-06,75.9,71.7,0.0,4.3,0.11,80.5,11.1
123,2020-06,78.8,72.7,0.0,4.3,0.39,89.2,12.8
124,2020-06,76.4,70.1,0.0,5.8,0.07,86.4,11.6
125,2020-06,72.4,76.3,0.0,3.7,0.07,77.8,6.9
126,2020-06,72.4,76.3,0.0,3.7,0.07,77.8,6.9
127,2020-07,72.9,78.6,0.0,3.4,0.43,79.5,7.0
128,2020-07,80.7,60.6,0.0,3.7,0.0,91.6,8.6
129,2020-07,80.5,66.8,0.0,4.1,0.6,91.7,9.4
130,2020-07,76.2,72.2,0.0,5.1,0.0,87.4,8.1
131,2020-07,81.9,61.4,0.0,3.8,0.0,92.8,8.0
132,2020-07,79.7,66.6,0.0,4.1,0.89,93.5,11.3
133,2020-07,76.5,79.2,0.0,7.1,0.0,81.5,13.0
134,2020-07,79.0,79.7,0.0,4.6,0.51,85.6,9.8
135,2020-07,80.3,74.6,0.0,4.5,0.0,88.2,9.3
136,2020-07,74.8,92.6,0.0,9.4,1.81,76.7,16.1
137,2020-07,78.2,83.9,0.0,6.4,0.58,84.5,11.9
138,2020-07,81.1,59.5,0.0,7.3,0.01,90.3,10.4
139,2020-07,80.4,59.3,0.0,5.7,0.04,88.0,10.4
140,2020-07,78.5,57.4,0.0,6.1,0.0,85.8,9.2
141,2020-07,74.7,72.7,0.0,5.8,0.0,79.6,9.3
142,2020-07,72.7,68.5,0.0,6.6,0.0,76.9,10.4
143,2020-07,76.7,79.0,0.0,4.1,0.03,85.6,6.1
144,2020-07,82.5,61.7,0.0,3.3,0.0,93.3,6.4
145,2020-07,85.5,61.9,0.0,6.6,0.01,94.4,11.8
146,2020-07,87.6,58.9,0.0,5.9,0.0,94.5,11.1
147,2020-07,84.3,55.5,0.0,4.6,0.01,91.5,9.6
148,2020-07,81.3,76.6,0.0,4.4,0.85,92.0,11.9
149,2020-07,80.1,79.9,0.0,5.4,0.02,87.4,8.6
150,2020-07,76.5,83.9,0.0,3.6,0.15,79.8,11.7
151,2020-07,81.0,72.8,0.0,3.9,0.0,88.3,8.3
152,2019-04,53.6,85.5,0,3.2,0.03,60.8,8.1
153,2019-05,52.4,81.0,0,5.0,0.0,54.9,8.1
154,2019-05,58.5,82.7,0,4.6,0.14,75.5,11.1
155,2019-05,52.7,91.4,0,3.8,0.06,55.6,5.9
156,2019-05,59.5,88.5,0,2.8,0.1,69.8,6.3
157,2019-05,53.3,96.2,0,8.1,1.14,57.0,11.7
158,2019-05,58.9,71.4,0,5.2,0.0,70.1,8.7
159,2019-05,60.8,74.8,0,5.4,0.13,68.8,9.7
160,2019-05,60.8,68.4,0,5.3,0.0,69.6,9.9
161,2019-05,55.5,68.4,0,8.1,0.0,59.4,11.5
162,2019-05,64.8,81.2,0,6.0,0.03,74.3,8.3
163,2019-05,62.5,58.4,0,6.5,0.07,70.2,10.3
164,2019-05,47.0,94.1,0,10.3,1.11,56.2,14.7
165,2019-05,45.8,94.1,0,6.7,0.64,47.9,10.9
166,2019-05,47.5,90.1,0,3.8,0.29,50.9,6.5
167,2019-05,57.9,63.4,0,6.4,0.02,69.4,10.8
168,2019-05,63.7,58.7,0,4.9,0.08,73.1,9.8
169,2019-05,69.3,63.2,0,5.9,0.09,78.1,9.9
170,2019-05,64.4,51.4,0,5.7,0.0,75.4,9.9
171,2019-05,68.6,74.9,0,6.8,0.09,76.8,12.5
172,2019-05,77.2,60.6,0,9.3,0.03,87.9,14.7
173,2019-05,64.1,40.9,0,12.1,0.0,72.2,16.2
174,2019-05,66.3,37.9,0,5.8,0.0,75.7,9.1
175,2019-05,65.0,75.1,0,6.3,0.5,73.2,10.5
176,2019-05,68.9,58.1,0,12.1,0.0,74.1,18.3
177,2019-05,62.8,66.4,0,7.7,0.0,70.2,12.9
178,2019-05,74.0,68.4,0,6.6,0.15,89.2,13.0
179,2019-05,73.6,50.1,0,5.6,0.0,81.1,10.2
180,2019-05,67.1,78.9,0,5.4,0.4,70.7,10.5
181,2019-05,62.5,87.0,0,5.3,0.45,68.8,9.5
182,2019-05,61.6,92.4,0,3.7,0.77,67.6,7.7
183,2019-05,72.7,67.6,0,4.9,0.0,81.9,8.5
184,2019-05,72.7,67.6,0,4.9,0.0,81.9,8.5
185,2019-06,70.7,65.8,0,4.4,0.0,80.6,9.8
186,2019-06,72.0,68.3,0,5.5,0.36,83.0,12.5
187,2019-06,64.4,46.2,0,7.9,0.0,71.4,16.2
188,2019-06,64.2,45.2,0,6.4,0.0,71.5,10.4
189,2019-06,72.5,67.5,0,7.1,0.01,81.9,10.3
190,2019-06,77.1,66.0,0,6.7,0.09,83.7,11.5
191,2019-06,71.8,68.7,0,4.3,0.0,80.6,8.0
192,2019-06,71.2,54.0,0,6.6,0.0,80.5,12.5
193,2019-06,68.1,52.2,0,7.2,0.0,76.4,11.2
194,2019-06,64.2,91.2,0,6.5,0.5,68.8,10.4
195,2019-06,70.3,61.4,0,9.5,0.26,77.8,16.0
196,2019-06,66.9,54.5,0,6.2,0.0,74.2,11.8
197,2019-06,62.1,81.0,0,7.1,0.56,64.9,15.6
198,2019-06,66.8,59.7,0,8.8,0.0,75.3,13.9
199,2019-06,73.0,48.3,0,7.9,0.0,82.4,14.2
200,2019-06,74.4,71.9,0,5.9,0.05,81.7,9.4
201,2019-06,72.8,79.1,0,3.2,0.0,76.6,6.2
202,2019-06,70.3,92.8,0,3.6,0.92,74.3,7.0
203,2019-06,68.2,93.2,0,4.5,0.08,71.0,6.4
204,2019-06,71.1,93.2,0,4.4,0.53,78.1,7.8
205,2019-06,71.3,70.2,0,7.9,0.7,79.2,13.4
206,2019-06,72.8,47.8,0,8.5,0.0,81.7,13.5
207,2019-06,76.1,45.7,0,6.9,0.0,85.7,11.1
208,2019-06,77.4,55.3,0,4.2,0.0,86.7,9.0
209,2019-06,77.3,79.4,0,3.5,0.59,86.6,6.4
210,2019-06,81.3,57.2,0,4.8,0.0,90.6,7.3
211,2019-06,83.2,47.1,0,4.7,0.0,91.0,8.8
212,2019-06,82.4,49.1,0,3.9,0.0,91.3,9.5
213,2019-06,80.4,66.4,0,6.1,0.24,93.5,11.3
214,2019-06,76.9,58.7,0,9.4,0.0,85.6,17.5
215,2019-06,76.9,58.7,0,9.4,0.0,85.6,17.5
216,2019-07,76.9,52.2,0,5.5,0.0,86.5,7.3
217,2019-07,80.4,58.9,0,4.3,0.02,88.6,7.1
218,2019-07,81.0,65.9,0,2.8,0.01,87.0,5.5
219,2019-07,81.1,64.6,0,4.5,0.0,90.6,9.9
220,2019-07,78.5,79.1,0,4.9,0.0,84.0,9.2
221,2019-07,81.0,77.8,0,5.6,0.2,89.2,11.5
222,2019-07,77.7,71.7,0,6.1,0.0,84.2,10.5
223,2019-07,73.9,70.1,0,3.0,0.07,79.6,5.5
224,2019-07,79.8,59.3,0,3.8,0.0,89.4,6.7
225,2019-07,81.5,62.2,0,4.3,0.0,89.2,9.0
226,2019-07,77.4,76.1,0,6.0,1.14,84.8,11.7
227,2019-07,79.7,67.3,0,6.9,0.0,89.3,12.4
228,2019-07,79.9,59.7,0,5.8,0.0,87.8,8.6
229,2019-07,82.8,50.7,0,7.4,0.0,90.5,12.8
230,2019-07,79.3,51.0,0,4.1,0.0,87.9,6.6
231,2019-07,82.7,57.1,0,5.4,0.0,92.1,9.8
232,2019-07,84.0,70.3,0,5.9,0.92,93.9,11.8
233,2019-07,75.0,91.5,0,5.1,0.39,79.0,10.4
234,2019-07,83.2,74.0,0,5.6,0.0,94.1,10.2
235,2019-07,91.1,58.9,0,6.7,0.0,99.0,11.8
236,2019-07,90.1,59.5,0,7.2,0.02,98.9,11.5
237,2019-07,80.3,76.8,0,4.9,1.37,88.9,12.2
238,2019-07,70.9,85.3,0,5.7,0.73,74.5,11.1
239,2019-07,75.7,66.9,0,4.1,0.01,83.8,7.0
240,2019-07,77.5,57.0,0,4.1,0.0,85.4,7.8
241,2019-07,79.0,57.0,0,3.7,0.01,87.5,8.1
242,2019-07,79.1,61.9,0,5.3,0.0,86.3,11.1
243,2019-07,82.7,58.6,0,7.2,0.02,91.9,12.0
244,2019-07,84.3,58.9,0,5.3,0.0,92.7,10.2
245,2019-07,85.2,61.4,0,6.1,0.02,93.2,11.0
246,2019-07,77.8,74.3,0,3.2,0.87,88.3,8.7
247,2019-07,77.8,74.3,0,3.2,0.87,88.3,8.7
248,2019-08,79.3,60.9,0,3.1,0.01,87.5,6.1
249,2019-08,78.6,62.8,0,4.8,0.01,85.1,9.9
250,2019-08,78.5,72.1,0,5.3,0.43,85.8,11.0
251,2019-08,78.6,68.2,0,3.8,0.19,89.0,8.1
252,2019-08,76.0,63.4,0,4.9,0.0,82.8,8.2
253,2019-08,75.9,80.2,0,4.7,0.06,81.0,9.8
254,2019-08,75.0,85.8,0,6.4,1.12,84.5,13.2
255,2019-08,75.9,75.5,0,6.2,0.08,86.7,14.0
256,2019-08,75.8,62.5,0,4.9,0.04,84.0,9.6
257,2019-08,74.2,50.6,0,7.8,0.0,81.9,14.5
258,2019-08,73.4,53.4,0,4.7,0.0,81.2,8.4
259,2019-08,78.0,54.3,0,5.5,0.0,87.1,10.9
260,2019-08,76.4,78.9,0,4.3,0.05,79.6,7.4
261,2019-08,75.8,83.1,0,3.9,0.79,80.5,7.7
262,2019-08,75.4,74.7,0,5.8,0.0,82.3,10.4
263,2019-08,74.7,78.6,0,4.3,0.0,81.2,8.0
264,2019-08,78.4,81.6,0,4.8,0.0,86.2,9.2
265,2019-08,80.1,77.6,0,4.4,0.68,90.0,10.1
266,2019-08,80.0,75.5,0,4.6,0.0,90.8,10.0
267,2019-08,80.5,66.2,0,4.7,0.0,87.2,10.2
268,2019-08,80.2,78.2,0,5.5,0.17,88.5,14.1
269,2019-08,80.4,72.8,0,5.6,0.78,91.0,11.7
270,2019-08,70.3,76.7,0,3.9,0.12,74.8,6.8
271,2019-08,69.5,58.6,0,5.8,0.0,75.4,8.8
272,2019-08,68.8,67.0,0,8.8,0.0,75.1,13.5
273,2019-08,66.3,69.4,0,6.1,0.0,72.8,9.5
274,2019-08,67.9,73.6,0,4.0,0.0,74.1,7.6
275,2019-08,70.7,89.2,0,4.2,0.05,72.9,8.1
276,2019-08,73.8,59.7,0,7.3,0.0,82.7,12.5
277,2019-08,77.3,57.8,0,6.4,0.0,87.9,11.5
278,2019-08,74.5,54.4,0,5.1,0.0,81.4,8.1
279,2019-08,74.5,54.4,0,5.1,0.0,81.4,8.1
280,2019-09,70.4,66.8,0,6.0,0.0,76.6,9.5
281,2019-09,72.0,85.2,0,4.9,0.52,75.5,9.4
282,2019-09,74.0,66.5,0,4.6,0.0,82.5,8.5
283,2019-09,77.3,71.9,0,6.3,0.01,87.8,10.3
284,2019-09,69.1,64.0,0,4.5,0.0,73.9,8.4
285,2019-09,63.1,81.7,0,8.8,0.22,66.3,13.0
286,2019-09,66.5,66.9,0,7.0,0.0,75.8,11.0
287,2019-09,70.1,65.8,0,3.6,0.0,77.2,6.2
288,2019-09,70.2,70.1,0,5.2,0.0,76.2,8.7
289,2019-09,71.2,82.8,0,4.9,0.01,76.7,8.8
290,2019-09,78.7,73.1,0,6.7,0.0,89.5,10.1
291,2019-09,72.8,82.2,0,6.9,0.03,80.1,10.8
292,2019-09,63.8,68.5,0,7.1,0.0,70.0,11.0
293,2019-09,69.9,77.7,0,5.3,0.0,73.5,10.7
294,2019-09,74.6,65.1,0,3.4,0.0,83.6,7.4
295,2019-09,71.8,72.1,0,2.8,0.0,76.2,5.6
296,2019-09,68.3,51.6,0,5.4,0.0,76.3,10.8
297,2019-09,62.2,66.0,0,6.1,0.0,67.4,9.9
298,2019-09,60.3,57.5,0,2.9,0.0,70.2,4.9
299,2019-09,66.8,55.6,0,4.4,0.0,78.7,7.5
300,2019-09,71.6,59.1,0,2.2,0.0,84.3,5.4
301,2019-09,75.0,66.7,0,4.7,0.0,85.5,9.3
302,2019-09,78.9,67.1,0,6.3,0.08,88.9,10.6
303,2019-09,69.7,59.7,0,7.1,0.0,76.0,12.0
304,2019-09,68.3,60.7,0,3.6,0.0,78.3,6.3
305,2019-09,68.1,76.6,0,5.0,0.03,81.0,13.5
306,2019-09,66.2,66.5,0,3.8,0.0,75.2,8.2
307,2019-09,72.4,76.8,0,4.8,0.0,81.1,9.7
308,2019-09,71.9,59.9,0,6.3,0.0,78.3,11.0
309,2019-09,64.1,66.2,0,5.7,0.0,69.4,8.5
310,2019-09,64.1,66.2,0,5.7,0.0,69.4,8.5
311,2019-10,72.0,71.0,0,6.2,0.0,82.3,9.2
312,2019-10,77.5,72.7,0,7.3,0.27,93.2,13.7
313,2019-10,55.9,95.0,0,6.6,0.37,60.7,10.4
314,2019-10,57.8,71.0,0,8.7,0.0,64.1,16.5
315,2019-10,52.4,60.8,0,5.0,0.0,59.0,7.5
316,2019-10,64.9,76.5,0,5.8,0.0,69.8,11.2
317,2019-10,69.7,76.7,0,7.6,0.25,79.0,12.0
318,2019-10,59.6,76.0,0,7.1,0.03,62.3,9.3
319,2019-10,54.7,80.7,0,9.3,0.26,57.9,12.7
320,2019-10,60.3,52.9,0,9.4,0.0,70.7,13.0
321,2019-10,58.2,59.1,0,8.7,0.0,63.3,14.4
322,2019-10,60.0,70.1,0,3.9,0.0,67.8,6.2
323,2019-10,59.0,70.0,0,3.1,0.0,66.4,4.9
324,2019-10,63.4,63.1,0,4.8,0.0,73.0,10.4
325,2019-10,56.7,60.6,0,3.1,0.0,64.5,5.5
326,2019-10,58.6,85.6,0,9.8,1.37,65.1,21.8
327,2019-10,53.9,63.8,0,15.3,0.0,57.1,20.9
328,2019-10,51.8,63.4,0,10.5,0.0,57.9,14.1
329,2019-10,51.2,63.6,0,3.0,0.0,61.9,6.3
330,2019-10,52.2,87.7,0,4.0,0.39,58.0,7.4
331,2019-10,57.5,72.1,0,5.2,0.0,67.9,8.4
332,2019-10,58.1,88.7,0,6.3,0.28,63.6,9.9
333,2019-10,59.9,59.6,0,7.4,0.02,66.7,12.9
334,2019-10,57.0,52.6,0,4.7,0.0,67.6,9.0
335,2019-10,57.4,73.9,0,3.5,0.0,65.4,7.3
336,2019-10,57.8,64.0,0,4.1,0.01,63.2,8.3
337,2019-10,59.7,90.7,0,7.1,0.97,67.0,14.7
338,2019-10,58.3,77.2,0,4.5,0.0,62.3,7.1
339,2019-10,57.1,93.4,0,4.4,0.07,59.0,6.0
340,2019-10,60.7,95.2,0,4.1,0.04,63.2,6.8
341,2019-10,66.6,92.9,0,11.2,0.42,70.0,18.5
342,2019-10,66.6,92.9,0,11.2,0.42,70.0,18.5
343,2019-11,49.8,54.6,0,11.0,0.05,58.2,16.3
344,2019-11,45.5,65.9,0,3.7,0.0,52.0,6.4
345,2019-11,46.3,56.5,0,6.0,0.0,53.2,10.0
346,2019-11,48.6,58.7,0,5.4,0.0,55.8,11.4
347,2019-11,54.2,72.4,0,3.8,0.0,59.9,7.4
348,2019-11,49.0,53.2,0,5.1,0.0,55.3,9.3
349,2019-11,49.3,70.7,0,6.3,0.07,56.8,9.9
350,2019-11,34.9,54.5,0,10.6,0.0,39.1,16.9
351,2019-11,34.2,58.0,0,4.3,0.0,40.1,7.6
352,2019-11,44.4,59.6,0,4.3,0.0,51.0,8.8
353,2019-11,52.5,71.4,0,2.8,0.0,60.2,4.9
354,2019-11,39.6,64.5,0,11.0,0.03,55.5,15.6
355,2019-11,28.0,45.1,0,8.8,0.0,33.6,14.3
356,2019-11,36.9,53.9,0,4.3,0.0,44.3,7.9
357,2019-11,42.6,53.0,0,5.5,0.0,51.5,10.1
358,2019-11,36.2,36.4,0,9.1,0.0,40.4,13.1
359,2019-11,36.9,58.3,0,11.0,0.0,42.2,14.9
360,2019-11,39.5,92.0,0,6.3,0.31,41.7,9.2
361,2019-11,43.7,79.7,0,4.5,0.14,47.7,8.1
362,2019-11,42.5,67.3,0,7.5,0.0,48.5,11.0
363,2019-11,45.6,63.0,0,4.3,0.0,53.1,6.3
364,2019-11,46.4,64.8,0,8.8,0.05,52.3,15.3
365,2019-11,39.8,58.0,0,4.6,0.02,45.1,7.9
366,2019-11,41.5,88.3,0,9.2,0.58,44.1,14.9
367,2019-11,45.4,69.5,0,4.9,0.0,53.3,7.2
368,2019-11,49.7,70.0,0,3.4,0.0,60.1,7.2
369,2019-11,52.1,78.0,0,6.1,0.01,57.4,17.3
370,2019-11,45.1,57.5,0,14.5,0.0,51.7,19.2
371,2019-11,35.0,63.5,0,7.5,0.0,40.0,11.3
372,2019-11,36.0,51.2,0,5.2,0.0,43.1,8.2
373,2019-11,36.0,51.2,0.0,5.2,0.0,43.1,8.2
374,2019-12,33.2,77.1,1.3,9.0,0.51,38.0,16.5
375,2019-12,34.2,92.9,1.9,10.7,0.32,36.6,15.2
376,2019-12,32.8,76.7,2.1,10.2,0.01,36.2,15.4
377,2019-12,36.6,80.6,1.3,5.6,0.0,38.9,8.1
378,2019-12,38.0,66.4,1.0,9.9,0.0,41.5,16.1
379,2019-12,40.9,57.3,0.5,8.0,0.0,48.7,14.5
380,2019-12,33.5,54.0,0.0,7.4,0.0,38.3,12.4
381,2019-12,34.0,65.5,0.0,3.7,0.0,41.3,8.6
382,2019-12,47.3,94.2,0.0,4.9,1.13,54.3,11.9
