,Month,Temperature (F),Humitdity (%),Snowfall Depth (in),Wind Speed (MPH),Precipitation (in),Max Temperature (F),Max Wind Speed (MPH)
383,2019-12,53.6,85.8,0.0,7.9,0.13,57.5,12.9
384,2019-12,34.5,77.6,0.9,6.7,0.19,39.0,12.9
385,2019-12,31.1,52.5,0.1,5.3,0.0,35.3,10.1
386,2019-12,40.9,85.2,0.1,4.3,0.49,48.3,8.9
387,2019-12,50.3,91.7,0.0,7.6,0.57,55.0,14.5
388,2019-12,42.5,57.8,0.0,10.9,0.0,47.7,17.2
389,2019-12,34.8,57.3,0.9,3.2,0.11,36.3,7.2
390,2019-12,33.3,91.9,2.3,5.8,0.7,34.2,9.9
391,2019-12,30.7,76.9,1.8,9.5,0.01,35.4,15.5
392,2019-12,20.6,61.0,1.5,11.3,0.0,25.4,15.6
393,2019-12,26.6,60.8,0.7,5.8,0.0,33.2,8.9
394,2019-12,28.1,69.5,0.5,2.2,0.0,34.5,3.7
395,2019-12,36.8,67.7,0.4,4.6,0.0,45.8,7.9
396,2019-12,44.3,58.8,0.0,4.8,0.0,56.4,7.5
397,2019-12,41.2,56.7,0.0,5.4,0.0,47.3,9.0
398,2019-12,37.2,68.8,0.0,2.6,0.0,45.4,4.7
399,2019-12,39.5,86.0,0.0,4.7,0.0,44.9,8.4
400,2019-12,48.9,79.7,0.0,4.5,0.0,53.6,8.0
401,2019-12,45.0,70.0,0.0,4.3,0.0,51.0,8.7
402,2019-12,40.1,77.7,0.0,4.3,0.13,43.1,6.7
403,2019-12,39.8,93.9,0.0,11.2,0.29,41.2,15.4
404,2019-12,40.7,83.6,0.0,5.8,0.02,44.5,9.4
405,2019-12,40.7,83.6,0.0,5.8,0.02,44.5,9.4
406,2020-01,37.1,58.7,0.0,9.3,0.0,39.2,13.5
407,2020-01,40.1,63.2,0.0,4.4,0.0,48.1,8.4
408,2020-01,46.2,86.7,0.0,2.8,0.07,47.9,4.4
409,2020-01,47.2,92.0,0.0,4.9,0.19,50.4,14.9
410,2020-01,38.1,56.7,0.0,12.6,0.0,41.5,19.9
411,2020-01,38.2,69.6,0.4,6.6,0.04,44.5,11.5
412,2020-01,39.1,58.2,0.0,4.5,0.0,43.4,6.6
413,2020-01,34.2,62.2,0.0,11.6,0.0,41.7,18.2
414,2020-01,28.7,46.8,0.0,5.8,0.0,33.2,14.3
415,2020-01,43.5,75.7,0.0,5.4,0.0,53.5,9.0
416,2020-01,57.8,77.8,0.0,8.3,0.0,65.8,14.2
417,2020-01,60.1,62.4,0.0,11.8,0.04,67.4,17.8
418,2020-01,41.3,78.7,0.0,3.5,0.0,44.6,6.5
419,2020-01,41.3,87.3,0.0,3.2,0.02,45.2,6.5
420,2020-01,45.2,72.9,0.0,4.5,0.0,51.1,8.9
421,2020-01,42.0,69.2,0.0,12.0,0.04,47.9,20.3
422,2020-01,25.7,41.3,0.0,13.0,0.0,32.1,20.4
423,2020-01,26.5,67.5,4.0,5.0,0.25,36.7,10.7
424,2020-01,36.9,67.4,3.1,9.6,0.0,42.7,14.2
425,2020-01,24.9,46.6,0.3,10.1,0.0,31.0,13.5
426,2020-01,25.9,53.9,0.0,4.9,0.0,32.8,8.7
427,2020-01,31.0,59.7,0.0,2.1,0.0,39.1,4.0
428,2020-01,37.4,57.8,0.0,2.1,0.0,45.9,4.2
429,2020-01,41.3,58.5,0.0,3.8,0.0,50.2,7.3
430,2020-01,42.6,91.6,0.0,9.6,0.69,49.4,17.5
431,2020-01,40.7,71.7,0.0,6.7,0.0,45.9,11.7
432,2020-01,40.2,66.1,0.0,7.7,0.0,44.7,9.9
433,2020-01,38.9,61.6,0.0,9.2,0.0,42.2,12.9
434,2020-01,35.1,52.0,0.0,7.1,0.0,40.0,10.4
435,2020-01,31.0,59.6,0.0,4.1,0.0,36.4,7.6
436,2020-01,37.4,76.7,0.0,2.5,0.01,42.2,3.6
437,2018-06,84.1,50.5,0,3.6,0.06,94.0,6.8
438,2018-07,87.6,58.6,0,2.9,0.0,97.3,7.2
439,2018-07,85.7,63.5,0,3.8,0.02,95.5,8.6
440,2018-07,81.6,80.9,0,2.8,0.09,91.5,13.8
441,2018-07,81.4,76.4,0,2.5,0.0,89.1,5.9
442,2018-07,82.2,75.4,0,5.5,0.0,89.3,9.8
443,2018-07,77.2,74.7,0,6.2,0.16,81.4,9.6
444,2018-07,68.7,53.7,0,5.5,0.0,76.4,10.4
445,2018-07,72.5,56.2,0,2.7,0.01,82.9,7.9
446,2018-07,76.8,56.3,0,4.0,0.0,87.3,7.9
447,2018-07,83.0,52.3,0,4.3,0.0,94.0,9.1
448,2018-07,78.9,63.5,0,5.5,0.0,86.6,9.9
449,2018-07,76.7,56.7,0,3.8,0.18,84.9,7.6
450,2018-07,77.4,58.5,0,4.5,0.03,86.0,9.0
451,2018-07,81.3,54.2,0,6.6,0.21,90.2,10.4
452,2018-07,76.8,78.7,0,5.0,0.46,85.9,9.1
453,2018-07,83.5,68.5,0,5.5,0.0,92.6,11.7
454,2018-07,78.3,81.7,0,5.8,0.93,89.8,10.5
455,2018-07,76.5,58.3,0,6.8,0.0,85.4,12.6
456,2018-07,74.0,54.7,0,4.6,0.0,82.9,8.5
457,2018-07,74.7,64.7,0,4.5,0.0,81.7,9.5
458,2018-07,71.6,70.7,0,9.1,0.36,77.3,13.9
459,2018-07,75.6,88.9,0,10.2,0.45,80.7,17.4
460,2018-07,77.6,88.2,0,9.9,0.1,82.0,15.3
461,2018-07,79.0,84.4,0,10.2,0.0,83.0,14.4
462,2018-07,76.1,91.2,0,8.4,0.34,79.3,12.5
463,2018-07,79.7,75.8,0,4.8,0.02,87.3,7.4
464,2018-07,78.2,77.6,0,5.1,0.42,89.9,11.7
465,2018-07,78.3,75.4,0,2.9,0.0,87.1,7.0
466,2018-07,76.8,63.6,0,4.2,0.0,83.8,7.2
467,2018-07,74.4,70.9,0,3.2,0.08,80.4,6.1
468,2018-07,75.2,73.0,0,4.3,0.0,82.1,8.0
469,2018-07,75.2,73.0,0,4.3,0.0,82.1,8.0
470,2018-08,80.9,79.2,0,7.2,0.06,89.0,13.7
471,2018-08,81.8,74.1,0,5.4,0.22,88.3,10.8
472,2018-08,78.8,83.9,0,4.8,0.19,86.2,9.2
473,2018-08,79.5,78.6,0,4.3,0.53,88.0,6.7
474,2018-08,84.1,60.9,0,3.6,0.0,93.8,7.9
475,2018-08,86.2,61.7,0,4.4,0.0,95.3,9.8
476,2018-08,82.5,75.0,0,6.3,0.1,91.2,11.3
477,2018-08,83.6,68.4,0,4.0,0.02,93.1,10.2
478,2018-08,82.4,62.9,0,6.1,0.32,90.2,11.1
479,2018-08,81.6,57.5,0,4.0,0.01,90.4,8.8
480,2018-08,74.3,89.2,0,3.5,2.29,78.7,6.5
481,2018-08,77.5,82.8,0,4.6,0.13,83.8,8.0
482,2018-08,73.4,92.3,0,5.3,0.52,75.2,10.0
483,2018-08,75.0,84.3,0,4.6,0.5,83.5,9.1
484,2018-08,81.1,64.9,0,6.9,0.01,90.0,10.8
485,2018-08,84.4,60.5,0,4.8,0.0,92.3,8.2
486,2018-08,82.4,72.8,0,5.9,0.54,90.0,12.8
487,2018-08,77.7,83.1,0,5.5,0.09,87.3,9.7
488,2018-08,70.6,82.3,0,6.0,0.05,72.7,9.5
489,2018-08,70.9,80.0,0,4.3,0.0,74.7,8.7
490,2018-08,72.7,78.4,0,5.4,0.08,78.8,9.6
491,2018-08,77.0,75.0,0,6.9,0.46,84.5,10.6
492,2018-08,72.4,59.5,0,6.0,0.0,79.4,9.0
493,2018-08,74.4,58.1,0,3.5,0.0,84.7,8.9
494,2018-08,73.6,63.1,0,3.3,0.0,80.9,8.4
495,2018-08,77.0,69.5,0,4.6,0.0,85.1,8.2
496,2018-08,82.1,70.3,0,3.8,0.0,90.4,7.6
497,2018-08,87.8,63.4,0,5.3,0.0,96.7,10.4
498,2018-08,88.7,60.2,0,6.0,0.0,96.3,10.7
499,2018-08,84.2,62.1,0,6.0,0.0,90.0,9.4
500,2018-08,73.3,76.0,0,6.2,0.05,77.0,9.1
501,2018-08,73.3,76.0,0,6.2,0.05,77.0,9.1
502,2018-09,72.8,72.2,0,4.4,0.0,79.2,7.1
503,2018-09,75.4,78.6,0,3.1,0.0,81.7,7.9
504,2018-09,83.0,76.0,0,3.8,0.01,91.8,8.0
505,2018-09,85.0,63.2,0,3.6,0.0,92.9,6.2
506,2018-09,82.2,74.7,0,4.6,0.0,90.1,9.5
507,2018-09,82.6,76.8,0,4.8,0.12,93.6,10.1
508,2018-09,73.4,84.2,0,5.7,0.0,75.5,9.1
509,2018-09,66.7,73.7,0,6.5,0.01,70.8,10.1
510,2018-09,58.9,85.2,0,7.1,0.34,61.7,10.0
511,2018-09,60.3,95.7,0,8.6,0.48,64.1,11.6
512,2018-09,68.8,93.3,0,2.5,0.0,75.0,5.0
513,2018-09,73.4,95.3,0,3.5,0.16,77.2,6.1
514,2018-09,71.9,90.3,0,6.0,0.15,75.4,7.4
515,2018-09,71.5,85.2,0,5.6,0.0,74.3,8.4
516,2018-09,72.5,80.5,0,2.7,0.0,80.8,6.2
517,2018-09,75.0,74.3,0,2.5,0.0,85.2,7.6
518,2018-09,73.8,86.3,0,4.1,0.0,78.5,8.4
519,2018-09,74.3,91.9,0,5.2,0.81,79.7,8.8
520,2018-09,74.2,77.9,0,4.7,0.01,82.1,8.2
521,2018-09,68.2,74.3,0,4.0,0.0,72.9,7.3
522,2018-09,70.4,79.1,0,5.6,0.01,72.7,9.2
523,2018-09,69.4,64.4,0,6.6,0.0,73.2,11.8
524,2018-09,62.8,75.6,0,3.5,0.0,66.0,5.9
525,2018-09,62.3,74.5,0,9.1,0.0,68.8,14.9
526,2018-09,66.5,93.8,0,6.8,1.43,73.0,11.9
527,2018-09,75.3,88.3,0,4.9,0.1,82.5,9.4
528,2018-09,66.9,67.5,0,6.1,0.0,73.0,9.5
529,2018-09,59.8,89.4,0,5.7,0.53,63.7,11.9
530,2018-09,64.1,74.2,0,3.8,0.0,73.4,6.9
531,2018-09,63.2,71.6,0,3.5,0.0,70.7,6.3
532,2018-09,63.2,71.6,0,3.5,0.0,70.7,6.3
533,2018-10,69.4,83.1,0,3.2,0.0,76.9,7.5
534,2018-10,71.7,82.9,0,4.8,0.54,78.6,9.9
535,2018-10,68.4,77.4,0,4.5,0.0,75.5,9.0
536,2018-10,69.5,84.4,0,3.3,0.02,77.5,7.8
537,2018-10,65.2,71.0,0,5.3,0.0,70.3,8.7
538,2018-10,65.2,88.0,0,4.4,0.0,67.7,7.0
539,2018-10,73.4,86.2,0,3.8,0.0,80.7,6.8
540,2018-10,65.9,92.9,0,5.7,0.0,70.8,8.2
541,2018-10,71.1,90.1,0,2.8,0.0,77.5,5.5
542,2018-10,73.6,88.0,0,4.3,0.0,80.7,7.7
543,2018-10,72.2,93.3,0,4.5,0.64,78.3,11.4
544,2018-10,58.5,67.9,0,9.0,0.38,67.4,15.2
545,2018-10,51.2,73.9,0,4.4,0.08,56.1,9.0
546,2018-10,52.5,69.8,0,3.1,0.0,58.4,6.6
547,2018-10,60.9,88.7,0,6.1,0.04,67.4,12.8
548,2018-10,51.8,58.6,0,7.2,0.0,58.5,13.0
549,2018-10,52.6,59.1,0,10.0,0.0,62.5,17.2
550,2018-10,45.6,49.3,0,8.1,0.0,51.3,13.2
551,2018-10,51.8,58.6,0,6.8,0.0,61.0,9.8
552,2018-10,57.1,72.7,0,7.4,0.06,63.0,11.4
553,2018-10,44.9,62.2,0,9.1,0.0,49.7,16.2
554,2018-10,45.2,65.4,0,4.8,0.01,51.0,8.1
555,2018-10,54.3,63.4,0,5.1,0.0,65.4,9.4
556,2018-10,48.7,60.4,0,9.5,0.0,54.4,15.5
557,2018-10,44.7,61.0,0,6.4,0.0,51.5,9.7
558,2018-10,44.3,69.4,0,3.8,0.0,49.5,8.3
559,2018-10,47.3,94.1,0,11.2,0.75,50.2,16.1
560,2018-10,49.3,83.8,0,5.4,0.02,52.7,8.6
561,2018-10,51.4,76.8,0,7.1,0.02,56.2,12.7
562,2018-10,48.1,58.1,0,6.3,0.0,56.3,11.3
563,2018-10,54.3,68.8,0,4.7,0.0,65.1,10.6
564,2018-10,54.3,68.8,0.0,4.7,0.0,65.1,10.6
565,2018-11,62.7,77.6,0.0,4.5,0.0,69.7,7.0
566,2018-11,66.7,88.8,0.0,7.2,0.13,69.5,11.8
567,2018-11,54.9,71.9,0.0,9.0,0.31,62.3,19.2
568,2018-11,48.5,62.1,0.0,2.9,0.0,56.6,5.1
569,2018-11,50.1,88.9,0.0,7.2,0.22,53.1,11.1
570,2018-11,54.2,96.1,0.0,4.1,0.63,58.5,8.2
571,2018-11,57.4,60.5,0.0,7.8,0.0,63.8,11.8
572,2018-11,49.4,56.1,0.0,4.7,0.0,55.7,8.1
573,2018-11,46.6,79.7,0.0,5.9,0.71,51.5,12.3
574,2018-11,42.1,63.3,0.0,9.8,0.02,49.0,19.1
575,2018-11,39.1,58.3,0.0,5.3,0.0,46.6,8.9
576,2018-11,42.2,67.8,0.0,2.5,0.04,48.8,5.1
577,2018-11,45.7,85.0,0.0,7.2,0.71,49.0,13.4
578,2018-11,36.4,52.0,0.0,8.1,0.0,40.3,13.2
579,2018-11,32.6,74.0,5.9,8.4,0.7,38.4,17.3
580,2018-11,39.5,82.6,5.0,10.4,0.19,44.4,16.9
581,2018-11,42.7,69.6,2.3,7.4,0.0,47.1,11.2
582,2018-11,41.5,66.1,0.0,2.9,0.0,43.4,5.6
583,2018-11,45.4,80.5,0.0,2.5,0.0,50.9,5.2
584,2018-11,43.7,77.5,0.0,6.3,0.0,46.3,11.7
585,2018-11,37.6,60.8,0.0,9.5,0.0,44.1,13.4
586,2018-11,22.7,43.3,0.0,10.3,0.0,27.6,16.4
587,2018-11,24.6,46.0,0.0,3.5,0.0,32.3,7.0
588,2018-11,38.6,76.8,0.0,5.0,0.82,47.7,13.0
589,2018-11,50.0,76.9,0.0,5.7,0.58,54.9,14.1
590,2018-11,47.7,86.9,0.0,7.9,0.83,52.6,16.7
591,2018-11,41.1,72.8,0.0,11.8,0.04,44.4,17.3
592,2018-11,38.7,64.2,0.0,12.2,0.0,40.9,16.3
593,2018-11,40.8,62.0,0.0,10.2,0.0,44.9,13.9
594,2018-11,39.4,75.1,0.0,2.5,0.05,42.2,4.2
595,2018-11,39.4,75.1,0.0,2.5,0.05,42.2,4.2
596,2018-12,40.8,80.2,0.0,3.0,0.04,45.4,6.7
597,2018-12,49.4,96.2,0.0,4.2,0.48,54.1,9.2
598,2018-12,51.2,73.9,0.0,8.0,0.0,54.3,13.8
599,2018-12,36.9,54.6,0.0,8.3,0.0,42.1,12.6
600,2018-12,31.3,60.4,0.0,4.6,0.0,35.9,7.8
601,2018-12,34.5,61.5,0.0,7.1,0.0,39.0,11.9
602,2018-12,33.7,53.9,0.0,8.1,0.0,37.6,12.7
603,2018-12,29.0,60.3,0.1,5.1,0.01,35.3,9.8
604,2018-12,30.5,62.2,0.0,3.0,0.0,35.4,4.7
605,2018-12,31.9,61.4,0.0,4.9,0.0,38.8,8.7
606,2018-12,32.5,67.5,0.0,3.8,0.0,40.1,7.8
607,2018-12,35.3,65.0,0.0,5.5,0.0,39.3,9.5
608,2018-12,35.6,80.8,0.0,7.3,0.03,39.2,9.7
609,2018-12,45.5,89.0,0.0,4.5,0.13,48.9,7.4
610,2018-12,48.5,88.0,0.0,5.5,0.12,50.6,14.3
611,2018-12,39.4,92.2,0.4,10.8,1.22,45.1,16.0
612,2018-12,41.1,71.1,0.3,11.3,0.01,46.3,17.0
613,2018-12,32.5,52.8,0.0,12.0,0.0,38.4,17.4
614,2018-12,33.2,62.1,0.0,4.2,0.0,41.7,6.9
615,2018-12,39.8,84.4,0.0,3.3,0.23,49.8,9.8
616,2018-12,55.9,97.1,0.0,9.4,1.37,59.4,18.0
617,2018-12,44.5,72.9,0.0,11.5,0.01,51.7,17.3
618,2018-12,39.3,59.9,0.0,5.4,0.0,44.3,9.9
619,2018-12,38.4,76.1,0.0,5.6,0.09,43.6,10.5
620,2018-12,35.6,60.9,0.0,6.6,0.0,40.2,10.8
621,2018-12,36.5,63.6,0.0,4.3,0.0,43.0,6.7
622,2018-12,39.8,67.0,0.0,4.7,0.0,43.2,6.7
623,2018-12,51.0,95.1,0.0,5.2,0.92,58.1,9.2
624,2018-12,47.6,68.9,0.0,9.4,0.0,55.8,14.8
625,2018-12,36.3,74.1,0.0,2.7,0.0,38.4,5.3
626,2018-12,39.8,89.5,0.0,3.8,0.99,46.6,7.9
627,2018-12,39.8,89.5,0.0,3.8,0.99,46.6,7.9
628,2019-01,49.0,74.2,0.0,9.9,0.06,58.1,19.1
629,2019-01,36.9,63.9,0.0,4.6,0.0,39.3,7.0
630,2019-01,39.9,71.9,0.0,5.8,0.0,43.4,12.9
631,2019-01,39.9,72.6,0.0,5.1,0.0,45.4,10.4
632,2019-01,43.2,93.0,0.0,7.2,0.41,44.8,11.1
633,2019-01,40.7,61.9,0.0,10.0,0.0,48.8,16.7
634,2019-01,29.1,46.6,0.0,5.8,0.0,33.4,10.0
635,2019-01,39.5,90.3,0.1,2.3,0.13,42.5,4.3
636,2019-01,40.6,61.3,0.0,12.7,0.06,44.6,17.6
637,2019-01,31.5,57.3,0.0,14.5,0.0,33.9,25.1
638,2019-01,25.2,45.9,0.0,10.9,0.0,30.5,14.6
639,2019-01,27.1,47.3,0.0,4.0,0.0,33.4,7.0
640,2019-01,28.3,51.0,0.2,7.3,0.0,32.5,11.1
641,2019-01,25.9,60.2,0.0,6.8,0.0,32.0,11.3
642,2019-01,28.7,60.1,0.0,3.7,0.0,35.2,8.1
643,2019-01,33.4,64.5,0.0,6.9,0.0,38.9,10.5
644,2019-01,28.8,49.4,0.0,4.8,0.0,31.4,9.5
645,2019-01,33.5,87.9,0.5,3.7,0.02,38.1,5.6
646,2019-01,34.1,73.6,1.4,6.2,0.3,36.4,10.3
647,2019-01,29.4,83.9,1.9,13.3,0.85,40.4,21.4
648,2019-01,9.8,53.2,0.9,18.6,0.0,13.7,23.6
649,2019-01,22.0,48.3,0.5,6.3,0.0,30.5,11.1
650,2019-01,36.9,64.7,0.0,5.0,0.0,46.3,8.1
651,2019-01,47.9,88.7,0.0,12.0,0.99,55.8,19.3
652,2019-01,34.0,49.7,0.0,9.5,0.0,39.1,15.4
653,2019-01,28.8,45.6,0.0,5.2,0.0,34.4,9.2
654,2019-01,39.1,62.1,0.0,6.8,0.0,48.0,13.9
655,2019-01,28.0,50.4,0.0,6.2,0.0,36.0,10.1
656,2019-01,33.0,81.3,0.2,5.0,0.18,42.0,10.3
657,2019-01,20.5,53.1,0.4,13.3,0.01,32.9,20.2
658,2019-01,9.4,43.0,0.6,9.5,0.0,15.9,12.5
659,2019-01,9.4,43.0,0.6,9.5,0.0,15.9,12.5
660,2019-02,15.9,43.1,0.6,4.8,0.0,21.3,7.1
661,2019-02,25.2,56.2,0.4,7.0,0.01,33.5,12.1
662,2019-02,38.9,69.8,0.0,3.4,0.0,52.4,6.7
663,2019-02,44.7,70.6,0.0,3.3,0.0,57.8,7.1
664,2019-02,50.4,70.5,0.0,3.9,0.0,66.1,10.4
665,2019-02,40.2,75.0,0.0,5.4,0.36,45.1,8.0
666,2019-02,41.1,93.9,0.0,5.4,0.06,44.1,9.5
667,2019-02,42.5,69.2,0.0,9.7,0.34,54.3,19.2
668,2019-02,27.7,45.2,0.0,13.1,0.0,31.7,17.6
669,2019-02,29.3,50.0,0.0,4.9,0.0,35.1,7.7
670,2019-02,33.6,60.5,0.2,4.0,0.0,36.6,6.7
671,2019-02,30.4,76.9,4.0,9.1,0.62,34.9,12.2
672,2019-02,35.6,73.4,2.7,9.6,0.06,40.2,18.7
673,2019-02,38.3,53.2,0.6,7.5,0.0,45.6,11.8
674,2019-02,48.2,71.9,0.6,5.5,0.0,56.3,9.8
675,2019-02,37.6,51.6,0.0,7.8,0.0,43.8,11.2
676,2019-02,31.7,61.3,0.2,5.5,0.05,36.0,8.9
677,2019-02,34.0,79.1,0.5,8.7,0.08,41.0,18.1
678,2019-02,28.8,48.3,0.0,7.4,0.0,35.5,9.8
679,2019-02,28.2,73.2,2.4,4.4,0.33,31.9,7.1
680,2019-02,41.5,75.9,1.6,5.9,0.12,51.4,10.5
681,2019-02,39.8,53.5,0.0,7.2,0.0,43.5,11.1
682,2019-02,36.3,69.6,0.0,4.2,0.0,40.2,5.7
683,2019-02,42.0,87.0,0.0,9.0,0.55,46.3,20.0
684,2019-02,36.5,39.6,0.0,18.3,0.0,41.7,26.1
685,2019-02,29.0,43.3,0.0,11.7,0.0,36.5,16.2
686,2019-02,26.6,55.4,0.0,5.3,0.0,29.3,9.4
687,2019-02,30.8,61.5,0.2,7.1,0.03,35.2,13.7
688,2019-02,30.8,61.5,0.2,7.1,0.03,35.2,13.7
689,2019-03,31.2,80.8,1.3,5.3,0.02,34.2,7.5
690,2019-03,35.3,85.9,3.6,5.4,0.39,41.3,8.1
691,2019-03,36.9,73.9,2.4,4.3,0.42,42.5,7.7
692,2019-03,33.8,71.8,4.1,8.4,0.2,38.3,12.8
693,2019-03,25.8,50.6,1.6,7.3,0.0,31.8,10.6
694,2019-03,21.6,51.7,1.0,9.3,0.0,25.2,13.3
695,2019-03,24.9,52.0,0.5,6.9,0.0,31.0,12.3
696,2019-03,31.1,56.8,0.7,3.2,0.0,37.1,7.3
697,2019-03,38.8,59.8,0.7,3.8,0.0,46.9,7.8
698,2019-03,38.2,92.9,1.4,6.9,0.5,40.8,13.9
699,2019-03,46.3,53.3,0.4,10.2,0.0,52.8,14.7
700,2019-03,37.1,50.6,0.0,9.3,0.0,42.9,13.6
701,2019-03,38.5,58.6,0.0,3.8,0.0,45.5,9.5
702,2019-03,47.4,67.4,0.0,5.8,0.0,54.1,10.6
703,2019-03,58.5,77.5,0.0,6.9,0.39,71.0,11.1
704,2019-03,45.6,45.5,0.0,12.0,0.0,54.1,16.5
705,2019-03,37.4,41.1,0.0,7.0,0.0,44.3,10.5
706,2019-03,38.0,44.3,0.0,4.2,0.0,44.6,8.9
707,2019-03,40.5,49.3,0.0,4.1,0.0,48.3,10.2
708,2019-03,42.6,62.2,0.0,5.1,0.0,51.0,11.9
709,2019-03,43.1,89.2,0.0,8.6,0.73,46.2,16.3
710,2019-03,43.2,76.9,0.0,14.1,0.48,48.7,18.1
711,2019-03,40.2,45.8,0.0,14.4,0.0,47.8,19.6
712,2019-03,49.3,29.5,0.0,7.5,0.0,59.5,12.1
713,2019-03,49.2,40.9,0.0,5.9,0.0,54.5,9.7
714,2019-03,40.0,25.9,0.0,8.3,0.0,48.0,12.4
715,2019-03,37.9,44.2,0.0,5.2,0.0,44.7,10.1
716,2019-03,42.9,65.2,0.0,5.4,0.0,50.3,11.4
717,2019-03,52.5,68.5,0.0,3.9,0.01,58.1,6.8
718,2019-03,56.0,65.7,0.0,7.3,0.0,64.6,14.1
719,2019-03,49.1,72.2,0.0,8.9,0.08,61.0,14.4
720,2017-08,71.4,62.9,0,5.8,0.01,81.1,10.0
721,2017-09,63.1,48.9,0,5.7,0.0,70.6,9.1
722,2017-09,60.6,70.2,0,4.7,0.41,67.0,7.1
723,2017-09,64.1,87.1,0,6.5,0.46,70.4,8.5
724,2017-09,71.0,65.9,0,6.4,0.0,80.3,9.7
725,2017-09,75.8,74.0,0,5.1,0.02,85.2,9.1
726,2017-09,65.6,88.4,0,3.9,0.36,70.7,8.5
727,2017-09,65.5,72.3,0,5.8,0.0,72.3,8.9
728,2017-09,64.3,64.1,0,5.7,0.01,70.8,9.3
729,2017-09,61.2,67.8,0,4.9,0.04,68.9,8.3
730,2017-09,64.0,63.1,0,5.0,0.01,72.3,8.2
731,2017-09,66.3,58.9,0,2.8,0.01,77.6,5.4
732,2017-09,69.7,66.0,0,2.5,0.01,80.3,4.4
733,2017-09,71.3,77.2,0,2.8,0.1,81.3,6.9
734,2017-09,74.5,80.7,0,2.9,0.01,80.6,6.7
735,2017-09,74.5,75.0,0,2.6,0.01,81.5,5.4
736,2017-09,73.3,84.6,0,2.9,0.02,81.0,6.3
737,2017-09,72.6,82.6,0,2.3,0.0,80.2,6.6
738,2017-09,70.7,86.0,0,4.9,0.0,72.8,7.9
739,2017-09,71.8,82.7,0,8.0,0.16,76.4,12.4
740,2017-09,74.3,73.4,0,7.8,0.0,78.6,11.4
741,2017-09,74.6,70.3,0,5.8,0.02,80.2,8.1
742,2017-09,73.3,53.4,0,7.6,0.0,82.0,10.4
743,2017-09,76.8,49.6,0,5.1,0.01,87.2,8.6
744,2017-09,78.4,60.7,0,2.2,0.0,90.6,5.4
745,2017-09,77.3,69.7,0,2.7,0.02,87.8,6.1
746,2017-09,74.0,79.8,0,2.5,0.0,82.2,5.4
747,2017-09,77.4,80.4,0,3.2,0.0,85.2,6.0
748,2017-09,70.8,59.5,0,8.2,0.02,76.9,11.7
749,2017-09,61.2,58.8,0,3.0,0.0,67.6,5.8
750,2017-09,58.2,73.8,0,6.5,0.0,63.2,9.1
751,2017-09,58.2,73.8,0,6.5,0.0,63.2,9.1
752,2017-10,58.7,64.1,0,3.0,0.0,67.8,4.8
753,2017-10,61.7,59.7,0,2.3,0.0,72.6,5.0
754,2017-10,61.1,67.7,0,4.0,0.0,69.4,11.2
755,2017-10,65.1,72.5,0,4.8,0.0,74.5,7.8
756,2017-10,72.8,69.0,0,5.6,0.01,83.1,8.3
757,2017-10,72.9,74.9,0,3.1,0.02,81.3,6.0
758,2017-10,72.6,81.4,0,5.1,0.01,79.8,8.9
759,2017-10,74.6,88.6,0,5.7,0.2,77.5,8.3
760,2017-10,73.8,93.3,0,6.3,0.23,76.3,11.4
761,2017-10,72.9,70.6,0,4.3,0.03,80.5,9.1
762,2017-10,67.6,76.2,0,4.9,0.1,73.8,9.2
763,2017-10,59.1,74.7,0,7.5,0.03,62.7,10.7
764,2017-10,59.3,79.3,0,4.7,0.0,65.6,6.8
765,2017-10,66.4,87.0,0,2.6,0.02,71.6,4.7
